id_transacao,conta_origem,conta_destino,valor,aprovacao_IA,flag_controle_manual,descricao,data_hora
TX00004297,ACC000679,ACC001428,5862.96,SIM,SIM,PIX - Serviços,2025-07-31 13:43:34.129888
TX00005594,ACC002372,ACC002257,4475.1,NAO,NAO,Estorno,2025-07-31 14:24:45.127469
TX00000853,ACC002220,ACC001026,7245.55,SIM,NAO,Pagamento Manual,2025-07-31 14:54:16.596646
TX00002070,ACC002311,ACC001080,4259.2,SIM,NAO,PIX - Serviços,2025-07-31 15:02:53.405813
TX00003267,ACC000398,ACC000553,4294.94,SIM,NAO,Pagamento Sem Comprovante,2025-07-31 15:21:17.247881
TX00000738,ACC001277,ACC002069,6553.64,SIM,NAO,PIX - Fornecedor,2025-07-31 15:47:33.314195
TX00003832,ACC001778,ACC000074,5627.79,SIM,NAO,Folha PGTO,2025-07-31 17:19:43.202022
TX00005433,ACC000064,ACC001790,5351.83,SIM,NAO,Reembolso,2025-07-31 18:09:11.642618
TX00002440,ACC000672,ACC001815,2754.45,NAO,SIM,Compra Cripto,2025-07-31 18:21:25.696127
TX00003841,ACC000242,ACC000455,3985.21,SIM,NAO,Estorno,2025-07-31 20:05:38.810279
TX00001711,ACC001317,ACC000843,107440.1,NAO,SIM,Folha PGTO,2025-07-31 20:42:34.154577
TX00002424,ACC000205,ACC001027,5908.82,NAO,NAO,Pagamento Cartório,2025-07-31 20:56:45.438229
TX00001150,ACC001320,ACC001562,7227.97,SIM,NAO,TED - consultoria,2025-07-31 21:05:49.503668
TX00000302,ACC002301,ACC000848,9717.8,SIM,NAO,Compra Cartão Crédito,2025-07-31 21:20:01.807821
TX00004669,ACC000463,ACC001595,2944.36,SIM,NAO,TED - consultoria,2025-07-31 21:38:52.535910
TX00001781,ACC000019,ACC001386,2031.62,SIM,NAO,TED - aluguéis,2025-07-31 21:46:13.278625
TX00004641,ACC002061,ACC002001,3555.82,SIM,NAO,Estorno,2025-07-31 21:49:47.850607
TX00000668,ACC000764,ACC002464,2237.4,SIM,NAO,Pagamento Manual,2025-07-31 23:07:01.544865
TX00001568,ACC002271,ACC000835,6418.76,NAO,NAO,Pagamento Manual,2025-07-31 23:46:32.257341
TX00005242,ACC001548,ACC002410,9368.07,SIM,NAO,Folha PGTO,2025-08-01 00:20:58.911643
TX00002243,ACC000235,ACC000545,64540.59,SIM,NAO,Pagamento Boleto,2025-08-01 01:48:16.412702
TX00005940,ACC000889,ACC001364,1297.26,SIM,NAO,Tarifa Bancária,2025-08-01 01:53:58.331969
TX00003444,ACC000861,ACC002329,3905.51,NAO,NAO,Transferência PIX,2025-08-01 02:25:11.508529
TX00004189,ACC001960,ACC000734,2995.73,SIM,SIM,Saque,2025-08-01 02:39:17.505411
TX00004127,ACC001565,ACC000701,1259.61,NAO,NAO,Folha PGTO,2025-08-01 02:47:29.165495
TX00005283,ACC001887,ACC001074,4483.46,SIM,SIM,Pagamento Sem Comprovante,2025-08-01 03:41:47.064364
TX00004205,ACC000944,ACC001704,2213.62,SIM,NAO,DOC,2025-08-01 05:38:44.854695
TX00003592,ACC001938,ACC000195,13781.24,SIM,NAO,Pagamento Sem Comprovante,2025-08-01 06:04:03.575888
TX00005001,ACC000480,ACC000172,2562.9,SIM,NAO,Pagamento Sem Comprovante,2025-08-01 06:10:33.742858
TX00005751,ACC000216,ACC001041,2146.92,SIM,NAO,Pagamento Noturno,2025-08-01 06:41:53.950163
TX00004492,ACC001274,ACC001261,7170.53,SIM,SIM,TED - consultoria,2025-08-01 07:39:21.851756
TX00003013,ACC000267,ACC001973,1728.05,SIM,SIM,Pagamento Noturno,2025-08-01 08:25:05.324003
TX00000652,ACC002166,ACC000640,2854.13,SIM,NAO,Pagamento Sem Comprovante,2025-08-01 08:50:43.825840
TX00003217,ACC001024,ACC001462,3439.89,SIM,NAO,Folha PGTO,2025-08-01 10:03:53.215472
TX00003594,ACC000851,ACC001793,10427.91,SIM,NAO,PIX - Fornecedor,2025-08-01 10:52:42.556105
TX00004584,ACC000674,ACC000108,5373.62,SIM,NAO,Tarifa Bancária,2025-08-01 11:24:46.348978
TX00000483,ACC000265,ACC001688,4048.49,NAO,SIM,Tarifa Bancária,2025-08-01 11:28:55.860840
TX00000350,ACC001078,ACC001138,8359.5,SIM,NAO,Pagamento Manual,2025-08-01 11:45:40.495976
TX00004163,ACC002241,ACC001497,56010.46,SIM,SIM,Pagamento Noturno,2025-08-01 12:17:31.139206
TX00001136,ACC001773,ACC000106,3004.31,NAO,NAO,Pagamento Sem Comprovante,2025-08-01 14:35:59.933202
TX00000183,ACC001440,ACC000882,5191.56,SIM,NAO,DOC,2025-08-01 15:00:18.390803
TX00005563,ACC000572,ACC001845,3076.41,SIM,NAO,TED - consultoria,2025-08-01 15:03:27.243506
TX00004228,ACC001547,ACC001332,4793.44,SIM,NAO,Pagamento Noturno,2025-08-01 15:07:29.886280
TX00001851,ACC000350,ACC000158,5491.61,SIM,NAO,Pagamento Noturno,2025-08-01 16:59:59.216671
TX00004240,ACC001832,ACC001075,3594.81,NAO,NAO,Compra Cripto,2025-08-01 17:00:09.160920
TX00005968,ACC002155,ACC000215,49284.19,NAO,SIM,TED - consultoria,2025-08-01 17:01:49.988500
TX00004251,ACC001117,ACC002080,2498.5,SIM,NAO,Pagamento Boleto,2025-08-01 18:57:31.082164
TX00001345,ACC000975,ACC001554,27520.92,SIM,NAO,Compra Cartão Crédito,2025-08-01 19:29:03.167630
TX00001630,ACC001713,ACC002305,14519.53,SIM,SIM,Transferência Internacional,2025-08-01 19:31:48.240713
TX00000838,ACC000654,ACC001082,4446.67,SIM,NAO,Pagamento Boleto,2025-08-01 20:32:21.965545
TX00002327,ACC002207,ACC002071,1391.92,SIM,NAO,Pagamento Manual,2025-08-01 20:59:59.671508
TX00000091,ACC000419,ACC000516,8234.68,SIM,NAO,Saque,2025-08-01 23:26:24.031187
TX00003012,ACC001890,ACC002076,71580.05,SIM,SIM,TED - aluguéis,2025-08-02 00:00:22.607336
TX00000382,ACC000634,ACC001321,2639.71,NAO,NAO,Pagamento Manual,2025-08-02 00:54:15.228808
TX00001708,ACC001940,ACC001104,5796.45,SIM,NAO,DOC,2025-08-02 01:31:21.055682
TX00000408,ACC000551,ACC001849,5345.39,SIM,NAO,Tarifa Bancária,2025-08-02 01:56:34.341595
TX00000826,ACC002374,ACC001097,3111.06,SIM,SIM,Pagamento Cartório,2025-08-02 02:14:25.183033
TX00003206,ACC000793,ACC001938,5882.89,SIM,NAO,DOC,2025-08-02 02:31:02.823775
TXSMURF22_0,ACC001921,ACC001963,2249.686358899388,SIM,NAO,Transferência PIX,2025-08-02 02:35:09.076632
TXSMURF22_1,ACC001921,ACC001963,3127.632365087311,SIM,NAO,Transferência PIX,2025-08-02 02:38:09.076632
TXSMURF22_2,ACC001921,ACC001963,2509.1472315749866,SIM,NAO,Transferência PIX,2025-08-02 02:41:09.076632
TXSMURF22_3,ACC001921,ACC001963,3073.798083020737,SIM,NAO,Transferência PIX,2025-08-02 02:45:09.076632
TXSMURF22_4,ACC001921,ACC001963,2491.032080189653,SIM,NAO,Transferência PIX,2025-08-02 02:47:09.076632
TX00000477,ACC000699,ACC000204,1590.54,NAO,NAO,Pagamento Manual,2025-08-02 03:50:58.332574
TX00003724,ACC002462,ACC001005,3787.95,SIM,NAO,Compra Cripto,2025-08-02 04:28:09.822202
TX00000002,ACC001295,ACC002490,2666.92,SIM,NAO,DOC,2025-08-02 04:42:03.774936
TX00003830,ACC000823,ACC000771,2574.35,SIM,NAO,Estorno,2025-08-02 04:42:17.597514
TX00004041,ACC002434,ACC001444,8382.61,SIM,NAO,Saque,2025-08-02 05:35:32.709063
TX00000980,ACC001333,ACC000362,10525.47,SIM,NAO,TED - aluguéis,2025-08-02 06:24:35.213105
TX00005297,ACC000480,ACC000357,7473.02,SIM,NAO,Folha PGTO,2025-08-02 06:25:05.915299
TX00002925,ACC001830,ACC000644,3515.94,SIM,SIM,Saque,2025-08-02 07:36:51.136425
TX00002566,ACC001931,ACC002403,1478.79,SIM,NAO,Folha PGTO,2025-08-02 07:48:17.671573
TX00003761,ACC000369,ACC000449,12510.16,SIM,NAO,Pagamento Manual,2025-08-02 08:37:06.343375
TX00000820,ACC000194,ACC002480,73400.77,SIM,NAO,Estorno,2025-08-02 09:38:32.194350
TX00005235,ACC001736,ACC001003,9386.76,SIM,NAO,Compra Cripto,2025-08-02 10:20:10.777818
TX00003615,ACC001507,ACC000081,2146.53,SIM,NAO,PIX - Fornecedor,2025-08-02 11:17:28.611699
TX00003108,ACC001147,ACC002169,5684.86,SIM,NAO,Compra Cripto,2025-08-02 11:21:55.451596
TX00002952,ACC002170,ACC001849,2024.74,SIM,NAO,Pagamento Boleto,2025-08-02 12:31:11.219359
TX00004305,ACC001235,ACC000541,10460.19,SIM,NAO,Saque,2025-08-02 12:34:46.283519
TX00002710,ACC001622,ACC000708,5130.72,SIM,NAO,Pagamento Manual,2025-08-02 13:43:06.674114
TX00000310,ACC000570,ACC001534,122693.23,SIM,NAO,TED - consultoria,2025-08-02 14:31:00.558419
TX00003607,ACC002387,ACC001894,2084.25,SIM,NAO,Reembolso,2025-08-02 15:10:01.042205
TX00002511,ACC002424,ACC002244,4646.34,SIM,NAO,Reembolso,2025-08-02 17:10:07.809668
TX00004391,ACC000013,ACC000363,3247.98,SIM,NAO,Compra Cartão Crédito,2025-08-02 18:55:45.908684
TX00003827,ACC000875,ACC000410,2530.55,NAO,NAO,Pagamento Noturno,2025-08-02 18:57:07.450408
TX00000200,ACC001956,ACC000862,5958.4,SIM,NAO,Tarifa Bancária,2025-08-02 19:40:29.124798
TX00003541,ACC001992,ACC001720,8468.18,SIM,NAO,Pagamento Sem Comprovante,2025-08-02 20:22:14.831878
TX00000698,ACC002143,ACC001324,61269.46,NAO,SIM,Pagamento Manual,2025-08-02 23:09:39.218035
TX00003154,ACC001490,ACC001817,4335.75,SIM,NAO,Pagamento Sem Comprovante,2025-08-03 03:08:32.594871
TX00000912,ACC001472,ACC001357,11249.55,NAO,NAO,Pagamento Cartório,2025-08-03 04:08:37.255005
TX00000203,ACC001987,ACC001275,5173.52,SIM,NAO,Pagamento Cartório,2025-08-03 04:55:46.834012
TX00001557,ACC000106,ACC001221,3481.81,SIM,NAO,Pagamento Boleto,2025-08-03 04:58:13.079342
TX00005648,ACC001543,ACC001118,4162.31,SIM,NAO,Pagamento Boleto,2025-08-03 07:47:07.765486
TX00005566,ACC001832,ACC001812,3181.31,SIM,NAO,Pagamento Cartório,2025-08-03 07:56:59.762352
TX00000284,ACC000659,ACC000422,2711.03,SIM,NAO,Saque,2025-08-03 08:09:14.384639
TX00002245,ACC000770,ACC000743,12418.03,NAO,NAO,PIX - Fornecedor,2025-08-03 08:09:44.872902
TX00002979,ACC001378,ACC002182,3468.77,SIM,SIM,Transferência PIX,2025-08-03 08:39:24.938418
TX00000925,ACC001278,ACC000619,12774.61,SIM,SIM,TED - aluguéis,2025-08-03 08:40:43.569179
TX00005549,ACC000521,ACC001362,6899.11,SIM,NAO,PIX - Serviços,2025-08-03 11:10:45.843527
TX00001956,ACC000633,ACC000340,9837.42,SIM,NAO,Transferência PIX,2025-08-03 11:52:34.900288
TX00004188,ACC001611,ACC001879,2713.49,NAO,NAO,Estorno,2025-08-03 11:52:45.309459
TX00001469,ACC000084,ACC001165,4105.92,SIM,NAO,Pagamento Cartório,2025-08-03 11:57:53.230209
TX00003598,ACC001825,ACC001120,4218.5,SIM,SIM,TED,2025-08-03 12:11:11.986338
TX00003633,ACC002379,ACC000445,4069.35,SIM,NAO,Pagamento Sem Comprovante,2025-08-03 12:55:06.480649
TX00005665,ACC002257,ACC001547,10548.58,SIM,NAO,Pagamento Cartório,2025-08-03 13:47:16.380886
TX00004548,ACC002186,ACC000055,3835.05,SIM,NAO,Folha PGTO,2025-08-03 14:01:40.765219
TX00001753,ACC001143,ACC001015,5460.86,NAO,NAO,TED - aluguéis,2025-08-03 14:32:15.230443
TX00000141,ACC002039,ACC000920,4168.09,SIM,NAO,TED - aluguéis,2025-08-03 15:07:23.990748
TX00000342,ACC000575,ACC001075,6023.27,SIM,NAO,PIX - Serviços,2025-08-03 16:13:17.953917
TX00005261,ACC001159,ACC001134,15027.78,SIM,NAO,Compra Cartão Crédito,2025-08-03 16:19:44.545285
TX00004910,ACC000907,ACC000783,12735.39,SIM,NAO,Transferência Internacional,2025-08-03 17:57:31.887427
TX00004702,ACC000171,ACC002106,3853.35,SIM,SIM,TED - aluguéis,2025-08-03 19:16:09.917128
TX00000471,ACC002110,ACC000758,4974.09,SIM,NAO,Pagamento Manual,2025-08-03 19:28:34.298480
TX00001726,ACC001275,ACC002281,10868.48,SIM,NAO,Reembolso,2025-08-03 20:09:33.457744
TX00001758,ACC000588,ACC001914,3435.15,NAO,NAO,TED,2025-08-03 20:45:10.738022
TX00000172,ACC002268,ACC000477,7969.24,SIM,NAO,Pagamento Sem Comprovante,2025-08-03 22:31:52.438863
TX00004741,ACC001554,ACC000027,6577.75,NAO,NAO,Transferência PIX,2025-08-03 23:52:56.714386
TX00004122,ACC000709,ACC002031,5811.21,SIM,NAO,DOC,2025-08-04 00:23:39.869483
TX00005962,ACC002121,ACC001608,9606.43,SIM,NAO,Reembolso,2025-08-04 00:34:50.528290
TX00004655,ACC002092,ACC000559,11043.47,SIM,NAO,Pagamento Manual,2025-08-04 00:52:42.022732
TX00001923,ACC001923,ACC002123,10118.76,SIM,NAO,TED - aluguéis,2025-08-04 01:13:44.824717
TX00000097,ACC002183,ACC002245,558070.97,SIM,SIM,Compra Cartão Crédito,2025-08-04 01:23:30.809028
TX00001709,ACC002382,ACC000022,2007.69,SIM,NAO,Estorno,2025-08-04 01:25:29.324847
TX00000683,ACC002181,ACC002417,2925.86,SIM,SIM,Tarifa Bancária,2025-08-04 01:40:54.181568
TX00005003,ACC001424,ACC001987,925.4,SIM,NAO,Compra Cartão Crédito,2025-08-04 03:26:49.637722
TX00003850,ACC002331,ACC000950,1644.21,SIM,NAO,Transferência Internacional,2025-08-04 05:18:51.487408
TX00000404,ACC001228,ACC002269,4223.52,SIM,NAO,Compra Cripto,2025-08-04 06:08:17.637610
TX00001735,ACC002432,ACC002189,1170.69,SIM,NAO,Tarifa Bancária,2025-08-04 06:37:30.652551
TX00005539,ACC000788,ACC000016,7401.91,SIM,NAO,Tarifa Bancária,2025-08-04 06:41:18.500293
TX00002351,ACC000476,ACC002186,6526.91,SIM,SIM,DOC,2025-08-04 09:24:50.487705
TX00000750,ACC001336,ACC000210,2609.22,SIM,NAO,Compra Cripto,2025-08-04 09:44:59.116274
TX00005126,ACC001445,ACC002418,4628.48,SIM,NAO,Transferência Internacional,2025-08-04 11:11:04.403937
TX00001230,ACC002236,ACC000283,2456.7,SIM,NAO,Pagamento Sem Comprovante,2025-08-04 13:03:04.103496
TX00003475,ACC002247,ACC000798,10614.89,NAO,NAO,Transferência Internacional,2025-08-04 14:27:50.739136
TX00005620,ACC001873,ACC000371,4286.0,SIM,NAO,TED - consultoria,2025-08-04 14:43:22.651363
TX00002763,ACC002008,ACC000365,1650.06,SIM,NAO,DOC,2025-08-04 14:49:05.572519
TX00004180,ACC002214,ACC000554,3660.78,SIM,NAO,TED,2025-08-04 14:54:23.041495
TX00003257,ACC001549,ACC002274,32445.4,SIM,NAO,Folha PGTO,2025-08-04 14:58:35.296466
TX00001310,ACC000727,ACC002304,3856.61,SIM,SIM,DOC,2025-08-04 16:12:39.190948
TX00003926,ACC000141,ACC002223,7164.17,SIM,NAO,PIX - Fornecedor,2025-08-04 16:57:32.186521
TX00000314,ACC001687,ACC001998,3595.43,SIM,NAO,Pagamento Noturno,2025-08-04 18:06:55.098508
TX00002032,ACC001049,ACC002297,197766.2,SIM,SIM,Tarifa Bancária,2025-08-04 18:35:30.213088
TXSMURF6_0,ACC002356,ACC002179,2664.4071567192427,SIM,NAO,Transferência PIX,2025-08-04 19:36:09.076632
TXSMURF6_1,ACC002356,ACC002179,2947.232182172293,SIM,NAO,Transferência PIX,2025-08-04 19:40:09.076632
TXSMURF6_2,ACC002356,ACC002179,3681.4513047492114,SIM,NAO,Transferência PIX,2025-08-04 19:43:09.076632
TXSMURF6_3,ACC002356,ACC002179,3498.680215648086,SIM,NAO,Transferência PIX,2025-08-04 19:44:09.076632
TXSMURF6_4,ACC002356,ACC002179,3292.689166912369,SIM,NAO,Transferência PIX,2025-08-04 19:48:09.076632
TX00004693,ACC000876,ACC002208,12280.03,SIM,NAO,Transferência Internacional,2025-08-04 19:56:01.289954
TX00004024,ACC000220,ACC001110,2008.92,SIM,NAO,TED - consultoria,2025-08-04 21:07:10.939734
TX00001461,ACC001824,ACC001235,6780.69,SIM,NAO,Estorno,2025-08-04 21:07:41.294570
TX00004822,ACC000090,ACC002279,7724.76,SIM,NAO,Pagamento Boleto,2025-08-04 21:10:37.420348
TX00000213,ACC001803,ACC002160,112602.43,NAO,SIM,Transferência PIX,2025-08-04 21:11:23.681760
TX00002731,ACC001348,ACC001674,3885.46,SIM,NAO,Pagamento Manual,2025-08-04 21:29:07.275034
TX00004756,ACC000495,ACC001426,3517.94,SIM,NAO,Pagamento Manual,2025-08-04 22:38:53.580136
TX00003646,ACC001474,ACC000970,7086.67,SIM,NAO,Estorno,2025-08-04 22:55:22.967719
TX00003347,ACC002296,ACC000900,7290.98,SIM,NAO,Folha PGTO,2025-08-04 23:44:00.904382
TX00005436,ACC001182,ACC001623,5028.35,SIM,NAO,TED - aluguéis,2025-08-05 00:39:16.420042
TX00004363,ACC000725,ACC000969,2844.22,SIM,NAO,Compra Cripto,2025-08-05 00:49:58.880824
TX00000011,ACC002136,ACC000199,5238.08,SIM,NAO,Estorno,2025-08-05 01:33:07.308943
TX00000646,ACC002143,ACC000493,148033.36,SIM,NAO,Pagamento Cartório,2025-08-05 01:39:04.651262
TX00002865,ACC000771,ACC000420,5791.63,SIM,NAO,Estorno,2025-08-05 02:30:03.696221
TX00002733,ACC000977,ACC001358,6602.49,SIM,NAO,Transferência Internacional,2025-08-05 02:32:13.371644
TX00003466,ACC000709,ACC000481,9727.52,SIM,NAO,Transferência Internacional,2025-08-05 02:48:23.602516
TX00002579,ACC000247,ACC002394,184437.5,SIM,NAO,Pagamento Cartório,2025-08-05 03:46:11.490568
TX00005586,ACC001750,ACC000614,2326.68,SIM,NAO,TED,2025-08-05 05:20:23.465495
TX00003098,ACC000414,ACC001632,7085.76,SIM,NAO,TED - aluguéis,2025-08-05 05:24:14.168751
TX00002391,ACC001957,ACC001776,12229.44,SIM,NAO,TED - aluguéis,2025-08-05 05:43:46.065069
TX00004029,ACC000858,ACC001342,5132.51,SIM,NAO,Pagamento Manual,2025-08-05 06:13:36.385417
TX00003082,ACC000579,ACC001503,2232.19,SIM,SIM,TED - consultoria,2025-08-05 07:10:28.853740
TX00005290,ACC000433,ACC000846,13451.33,SIM,NAO,Pagamento Boleto,2025-08-05 07:22:49.309455
TX00005912,ACC000574,ACC002182,9453.56,NAO,NAO,Compra Cripto,2025-08-05 07:23:39.982846
TX00003647,ACC000452,ACC001335,4276.45,SIM,NAO,Tarifa Bancária,2025-08-05 10:00:31.517118
TX00004010,ACC002365,ACC000763,5647.62,SIM,NAO,Reembolso,2025-08-05 11:23:07.831820
TX00002058,ACC001951,ACC000314,3974.62,SIM,NAO,TED - aluguéis,2025-08-05 13:55:04.358180
TX00001080,ACC002199,ACC002148,3301.4,SIM,NAO,Pagamento Boleto,2025-08-05 14:29:59.686442
TX00003484,ACC000084,ACC000217,2596.82,SIM,NAO,TED - consultoria,2025-08-05 14:31:30.301338
TX00001138,ACC000455,ACC001947,5820.97,SIM,NAO,Pagamento Cartório,2025-08-05 16:07:29.058176
TX00001382,ACC002470,ACC000437,6934.47,SIM,NAO,TED - aluguéis,2025-08-05 16:16:42.916301
TX00003790,ACC000275,ACC001976,4902.57,SIM,NAO,TED,2025-08-05 16:59:22.905118
TX00001593,ACC002135,ACC001791,8823.03,SIM,NAO,Tarifa Bancária,2025-08-05 17:23:16.110015
TX00001269,ACC000389,ACC001413,4101.4,SIM,NAO,PIX - Fornecedor,2025-08-05 17:37:47.091263
TX00003196,ACC002011,ACC002368,4406.23,SIM,NAO,TED - aluguéis,2025-08-05 18:10:21.544284
TX00001294,ACC001869,ACC000950,7592.36,SIM,NAO,TED,2025-08-05 19:51:42.833567
TX00003112,ACC001681,ACC001063,2960.69,SIM,SIM,Pagamento Boleto,2025-08-05 20:37:53.221821
TX00001476,ACC001981,ACC000371,13444.43,SIM,NAO,Tarifa Bancária,2025-08-05 20:52:57.738313
TX00004266,ACC000011,ACC000942,4624.65,SIM,NAO,Tarifa Bancária,2025-08-05 21:56:33.534048
TX00000542,ACC000829,ACC002215,8138.52,SIM,NAO,Transferência Internacional,2025-08-05 21:57:27.454059
TX00005722,ACC002339,ACC001455,10633.36,SIM,NAO,Transferência PIX,2025-08-05 23:04:52.864668
TX00004567,ACC002078,ACC001706,3174.81,SIM,NAO,Tarifa Bancária,2025-08-05 23:18:49.651035
TX00000177,ACC001662,ACC001237,4178.79,SIM,NAO,Pagamento Sem Comprovante,2025-08-05 23:40:43.289440
TX00000726,ACC002262,ACC000637,3748.14,SIM,NAO,Pagamento Boleto,2025-08-05 23:52:22.969287
TX00004406,ACC000417,ACC000647,5894.51,SIM,NAO,Pagamento Sem Comprovante,2025-08-06 01:07:01.943582
TX00000426,ACC002208,ACC001081,10322.69,SIM,NAO,PIX - Serviços,2025-08-06 01:11:41.513417
TX00001802,ACC000962,ACC000975,7722.66,SIM,NAO,Tarifa Bancária,2025-08-06 02:26:40.881773
TX00000119,ACC000864,ACC000752,31076.4,SIM,NAO,TED - aluguéis,2025-08-06 03:17:50.756747
TX00001895,ACC000631,ACC000536,5498.69,SIM,NAO,Compra Cripto,2025-08-06 04:17:21.379867
TX00003116,ACC000450,ACC001812,6528.95,SIM,NAO,Compra Cripto,2025-08-06 04:20:21.700896
TX00001743,ACC001365,ACC000744,4357.22,SIM,NAO,Pagamento Cartório,2025-08-06 05:28:07.670967
TX00005449,ACC000682,ACC000771,9196.99,SIM,NAO,Transferência Internacional,2025-08-06 05:36:49.711285
TX00003804,ACC000295,ACC001577,3192.01,SIM,NAO,Transferência PIX,2025-08-06 06:34:45.811160
TX00004618,ACC000072,ACC000200,3086.44,SIM,NAO,Transferência Internacional,2025-08-06 06:47:18.047923
TX00000338,ACC001824,ACC002430,2295.28,SIM,NAO,Transferência PIX,2025-08-06 08:19:50.614341
TX00002395,ACC002309,ACC000205,14213.5,SIM,NAO,TED,2025-08-06 09:00:23.606822
TX00004226,ACC001939,ACC000731,22075.89,SIM,NAO,Pagamento Noturno,2025-08-06 10:22:46.713131
TX00000627,ACC000476,ACC002025,7152.31,SIM,NAO,Transferência Internacional,2025-08-06 10:56:46.743042
TX00000673,ACC000447,ACC001581,3065.78,SIM,NAO,Compra Cripto,2025-08-06 11:40:04.092657
TX00000514,ACC001446,ACC001120,1565.97,SIM,NAO,Compra Cripto,2025-08-06 12:32:52.631266
TX00004321,ACC001613,ACC001780,11015.63,SIM,SIM,Reembolso,2025-08-06 14:26:26.725739
TX00001884,ACC001604,ACC000944,5330.0,SIM,NAO,Estorno,2025-08-06 15:07:04.228278
TX00002187,ACC001828,ACC001225,140886.74,SIM,NAO,Compra Cartão Crédito,2025-08-06 16:26:53.448993
TX00000721,ACC001754,ACC002202,6776.9,NAO,NAO,Pagamento Manual,2025-08-06 17:54:31.025619
TX00004508,ACC000140,ACC001840,7797.27,SIM,NAO,Saque,2025-08-06 19:44:15.653474
TX00003501,ACC002013,ACC001886,15268.84,SIM,NAO,Pagamento Sem Comprovante,2025-08-06 23:57:02.192455
TX00002485,ACC001081,ACC002131,5035.08,NAO,NAO,Pagamento Noturno,2025-08-06 23:59:41.451505
TX00003493,ACC000271,ACC001215,9478.08,SIM,NAO,Transferência PIX,2025-08-07 00:40:21.062414
TX00001025,ACC001760,ACC000542,3012.29,SIM,NAO,Pagamento Boleto,2025-08-07 02:04:07.134999
TX00001471,ACC001977,ACC001284,6186.18,SIM,SIM,Pagamento Manual,2025-08-07 02:10:39.677957
TX00004771,ACC001547,ACC001756,4284.37,NAO,SIM,Tarifa Bancária,2025-08-07 04:16:20.906382
TX00002143,ACC002280,ACC000802,4392.99,SIM,NAO,Saque,2025-08-07 05:42:01.674857
TX00002876,ACC002283,ACC001194,5658.74,SIM,NAO,DOC,2025-08-07 07:56:17.716429
TX00003908,ACC000147,ACC002235,5150.05,SIM,NAO,Estorno,2025-08-07 08:42:28.590038
TX00005459,ACC000296,ACC001879,10787.21,SIM,NAO,Saque,2025-08-07 09:53:55.667446
TX00000114,ACC000393,ACC001032,91063.45,SIM,SIM,DOC,2025-08-07 10:25:01.129809
TX00000229,ACC001184,ACC000936,10579.93,SIM,NAO,Pagamento Sem Comprovante,2025-08-07 10:51:07.954475
TX00000352,ACC002312,ACC001660,2785.29,SIM,SIM,Pagamento Noturno,2025-08-07 11:02:26.246426
TX00001742,ACC002034,ACC000223,10039.85,NAO,NAO,TED - consultoria,2025-08-07 12:05:07.060545
TX00002553,ACC001899,ACC000257,6698.89,SIM,NAO,TED - aluguéis,2025-08-07 12:13:21.754680
TX00004195,ACC000628,ACC001101,5753.62,SIM,NAO,Pagamento Manual,2025-08-07 13:05:38.394059
TX00003524,ACC001988,ACC000717,3758.64,SIM,NAO,TED,2025-08-07 13:25:01.871606
TX00005076,ACC000243,ACC000582,14096.21,SIM,SIM,Pagamento Boleto,2025-08-07 13:41:04.131773
TX00001038,ACC001395,ACC001561,7415.83,SIM,NAO,TED,2025-08-07 14:32:11.201789
TX00004220,ACC002324,ACC002007,2419.42,SIM,NAO,Transferência Internacional,2025-08-07 15:11:29.988233
TX00000768,ACC001255,ACC001725,77587.86,SIM,NAO,TED - aluguéis,2025-08-07 16:02:06.212419
TX00005200,ACC001970,ACC001342,7898.37,SIM,NAO,Pagamento Noturno,2025-08-07 16:47:39.650640
TX00002199,ACC001883,ACC001530,12200.0,SIM,NAO,Reembolso,2025-08-07 17:11:32.006510
TX00001990,ACC001204,ACC002435,4100.89,SIM,NAO,Saque,2025-08-07 17:26:16.441287
TX00005412,ACC000127,ACC002152,9973.18,SIM,NAO,Transferência PIX,2025-08-07 18:17:11.248196
TX00001107,ACC002107,ACC002461,8854.58,SIM,SIM,Folha PGTO,2025-08-07 19:51:18.743022
TX00002935,ACC001458,ACC002497,9945.32,NAO,SIM,Estorno,2025-08-07 20:08:46.033455
TX00002532,ACC000307,ACC002354,6196.25,SIM,NAO,Pagamento Manual,2025-08-07 20:29:49.998205
TX00003891,ACC000662,ACC001002,8149.11,SIM,SIM,Compra Cartão Crédito,2025-08-07 21:05:26.814689
TX00000398,ACC001093,ACC001702,3070.21,SIM,NAO,Pagamento Boleto,2025-08-07 21:10:27.480236
TX00000102,ACC002455,ACC000866,5980.4,SIM,NAO,PIX - Serviços,2025-08-07 21:54:27.429679
TX00003868,ACC002145,ACC001438,828.77,SIM,NAO,Estorno,2025-08-08 00:02:04.489978
TX00004486,ACC000137,ACC002323,4658.27,SIM,NAO,Compra Cripto,2025-08-08 00:08:25.731744
TX00000818,ACC000947,ACC000614,5332.17,SIM,NAO,Folha PGTO,2025-08-08 01:48:59.408706
TX00001665,ACC002279,ACC001919,1711.41,SIM,NAO,Compra Cartão Crédito,2025-08-08 01:49:15.159575
TX00000167,ACC001637,ACC002105,2066.57,SIM,NAO,TED - consultoria,2025-08-08 02:01:01.524019
TX00001446,ACC001031,ACC002487,4388.94,NAO,NAO,Estorno,2025-08-08 02:05:55.928472
TX00002481,ACC000198,ACC000731,7417.03,SIM,NAO,Pagamento Noturno,2025-08-08 03:00:39.868766
